# Run number : 1
# Parameter set number : 1
# Cost function : 0.00456230768
#       ChiCH3          EtaCH3          ChiH3C          EtaH3C           ChiOH           EtaOH           ChiHO           EtaHO
#      2.2249e-01      6.2302e-01      2.6857e-03      4.7262e-01      4.5223e-01      9.8148e-01      5.7012e-02      3.6163e-01
# Distance     Computed     Reference
  2.50000      -7.17583322  -7.45800000 
  2.75000      -5.43144251  -5.48800000 
  3.00000      -4.20452056  -4.17400000 
  3.25000      -3.32062817  -3.26500000 
  3.50000      -2.66978812  -2.61400000 
  3.75000      -2.18090069  -2.13200000 
  4.00000      -1.80689254  -1.76700000 
  4.25000      -1.51594472  -1.48500000 
  4.50000      -1.28615925  -1.26100000 
  4.75000      -1.10211699  -1.08200000 
  5.00000      -0.95286367  -0.93700000 
  5.25000      -0.83041389  -0.81700000 
  5.50000      -0.72889078  -0.71700000 
  5.75000      -0.64392410  -0.63300000 
  6.00000      -0.57218620  -0.56200000 
  6.25000      -0.51113488  -0.50200000 
  6.50000      -0.45881236  -0.45000000 
  6.75000      -0.41364832  -0.40500000 
  7.00000      -0.37444237  -0.36600000 
  7.25000      -0.34021153  -0.33200000 
  7.50000      -0.31016684  -0.30200000 
  7.75000      -0.28367305  -0.27600000 
  8.00000      -0.26020418  -0.25200000 
  8.25000      -0.23933127  -0.23200000 
  8.50000      -0.22069024  -0.21300000 
  8.75000      -0.20399180  -0.19700000 
  9.00000      -0.18897413  -0.18200000 
  9.25000      -0.17543094  -0.16800000 
  9.50000      -0.16318689  -0.15600000 
  9.75000      -0.15207077  -0.14500000 
  10.00000     -0.14196977  -0.13500000 
