# Run number : 19
# Parameter set number : 1
# Cost function : 0.00497451203
#       ChiCH3          EtaCH3          ChiH3C          EtaH3C           ChiOH           EtaOH           ChiHO           EtaHO
#      3.7717e-01      8.4718e-01      1.0000e-08      4.6848e-01      4.2760e-01      9.9387e-01      1.6585e-02      3.9792e-01
# Distance     Computed     Reference
  2.50000      3.86155294   4.19500000  
  2.75000      3.39167997   3.47000000  
  3.00000      2.95056365   2.88400000  
  3.25000      2.55828791   2.41300000  
  3.50000      2.21836859   2.03400000  
  3.75000      1.92745467   1.72700000  
  4.00000      1.67981421   1.47700000  
  4.25000      1.46931438   1.27200000  
  4.50000      1.29021274   1.10200000  
  4.75000      1.13747516   0.96100000  
  5.00000      1.00679216   0.84200000  
  5.25000      0.89461754   0.74200000  
  5.50000      0.79792986   0.65700000  
  5.75000      0.71427695   0.58500000  
  6.00000      0.64161216   0.52200000  
  6.25000      0.57824423   0.46800000  
  6.50000      0.52278808   0.42200000  
  6.75000      0.47406905   0.38100000  
  7.00000      0.43111234   0.34500000  
  7.25000      0.39311612   0.31400000  
  7.50000      0.35939431   0.28600000  
  7.75000      0.32936774   0.26200000  
  8.00000      0.30255895   0.24000000  
  8.25000      0.27855183   0.22000000  
  8.50000      0.25698640   0.20300000  
  8.75000      0.23757452   0.18700000  
  9.00000      0.22004739   0.17300000  
  9.25000      0.20419751   0.16000000  
  9.50000      0.18980809   0.14900000  
  9.75000      0.17674119   0.13800000  
  10.00000     0.16483786   0.12900000  
